Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality,Cluster
2948,8.1,0.2,0.36,9.7,44.0,63.0,162.0,997.0,3.1,0.46,10.0,1,1
3032,7.7,0.34,0.28,11.0,0.04,31.0,117.0,0.99815,3.27,0.29,9.2,1,7
259,6.4,0.18,0.32,9.6,52.0,24.0,90.0,0.9963,3.35,0.49,9.4,1,0
2019,6.9,0.48,0.36,3.5,0.03,31.0,135.0,0.9904,3.14,0.38,12.2,1,7
2218,6.1,0.22,0.46,1.8,0.16,34.0,74.0,0.9884,3.19,0.33,13.4,1,0
690,8.8,0.33,0.44,6.35,24.0,9.0,87.0,0.9917,2.96,0.4,12.6,1,0
1328,6.1,255.0,0.44,12.3,45.0,53.0,197.0,0.9967,3.24,0.54,9.5,1,4
878,6.4,0.24,0.25,20.2,83.0,35.0,157.0,0.99976,3.17,0.5,9.1,0,6
513,6.3,0.24,0.29,13.7,35.0,53.0,134.0,0.99567,3.17,0.38,10.6,1,7
3730,5.0,0.33,0.16,1.5,49.0,10.0,97.0,0.9917,3.48,0.44,10.7,1,0
4589,6.7,0.26,0.26,4.1,73.0,36.0,202.0,0.9956,3.3,0.67,9.5,0,5
271,6.4,0.29,0.57,1.0,0.06,15.0,120.0,0.9924,3.06,0.41,9.5,0,7
2825,6.0,615.0,0.04,0.8,32.0,8.0,50.0,0.99036,3.14,0.4,11.0,0,2
3343,7.1,0.43,0.25,2.8,36.0,43.0,132.0,0.98975,3.21,0.47,13.4,1,7
2349,5.8,385.0,0.25,3.7,31.0,38.0,122.0,0.9912799999999999,3.2,0.63,11.2,1,3
2199,7.4,0.2,0.37,16.95,48.0,43.0,190.0,0.9995,3.03,0.42,9.2,1,5
3307,6.6,0.2,0.27,10.9,38.0,29.0,130.0,0.9949600000000001,3.11,0.44,10.5,1,7
3875,6.0,0.32,0.46,1.5,0.05,56.0,189.0,0.99308,3.24,0.49,9.6,0,5
3614,8.2,0.26,0.33,2.6,53.0,11.0,71.0,0.9940200000000001,2.89,0.49,9.5,0,0
2190,7.6,0.35,0.47,13.3,37.0,42.0,116.0,0.9982200000000001,3.04,0.5,9.2,0,7
3480,6.9,0.3,0.3,10.55,37.0,4.0,28.0,0.9918399999999999,3.07,0.32,12.7,1,0
843,8.0,0.28,0.32,7.6,45.0,61.0,204.0,0.9954299999999999,3.1,0.55,10.1,1,5
1629,7.6,0.2,0.3,14.2,56.0,53.0,212.5,999.0,3.14,0.46,8.9,1,1
1779,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,1,7
402,7.8,0.32,0.33,2.4,37.0,18.0,101.0,0.9912,3.21,0.65,11.7,1,0
9,6.5,0.22,0.5,16.4,48.0,36.0,182.0,0.9990399999999999,3.02,0.49,8.8,1,6
1701,6.4,0.16,0.25,1.3,47.0,20.0,77.0,0.9933,3.61,0.54,10.2,1,0
692,5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,12.9,1,7
3834,8.1,0.3,0.49,12.3,49.0,50.0,144.0,0.9971,3.09,0.57,10.2,1,6
2576,6.0,0.27,0.28,4.8,63.0,31.0,201.0,0.9964,3.69,0.71,10.0,0,5
1970,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,1,6
2323,7.6,0.22,0.34,9.7,35.0,26.0,143.0,0.9965,3.08,0.49,9.8,1,7
222,6.8,0.23,0.39,16.1,53.0,71.0,194.0,0.9988,3.18,0.64,10.2,1,5
3283,7.3,0.26,0.36,5.2,0.04,31.0,141.0,0.9931,3.16,0.59,11.0,1,7
2999,7.7,0.18,0.3,1.2,46.0,49.0,199.0,0.99413,3.03,0.38,9.3,0,5
558,7.3,0.3,0.33,2.3,43.0,28.0,125.0,0.9908399999999999,3.34,0.44,12.6,1,7
2661,6.8,0.18,0.37,1.6,55.0,47.0,154.0,0.9934,3.08,0.45,9.1,0,6
2829,7.7,0.27,0.34,1.8,28.0,26.0,168.0,0.9911,2.99,0.48,12.1,1,6
1499,7.0,0.22,0.26,1.1,37.0,20.0,71.0,0.9902,3.1,0.38,11.7,1,0
2998,6.5,0.24,0.32,7.6,38.0,48.0,203.0,0.9958,3.45,0.54,9.7,1,5
2475,7.7,0.43,1.0,19.95,32.0,42.0,164.0,0.9974200000000001,3.29,0.5,12.0,1,6
1204,6.4,0.28,0.27,11.0,42.0,45.0,148.0,0.9978600000000001,3.14,0.46,8.7,0,6
3977,7.4,0.19,0.31,14.5,45.0,39.0,193.0,0.9986,3.1,0.5,9.2,1,5
201,6.0,0.4,0.3,1.6,47.0,30.0,117.0,0.9931,3.17,0.48,10.1,1,7
3925,8.1,0.22,0.28,7.7,43.0,57.0,176.0,0.9954,3.12,0.55,10.0,0,6
3552,7.0,0.14,0.28,1.3,26.0,10.0,56.0,0.9935200000000001,3.46,0.45,9.9,0,0
1408,6.7,0.46,0.27,5.2,39.0,35.0,96.0,0.99129,3.16,0.44,12.4,1,0
1814,7.4,0.31,0.26,8.6,48.0,47.0,206.0,0.9964,3.26,0.36,9.1,0,5
4371,6.0,0.17,0.49,1.0,34.0,26.0,106.0,992.0,3.21,0.42,9.8,1,1
2397,7.1,0.35,0.27,3.1,34.0,28.0,134.0,0.9897,3.26,0.38,13.1,1,7
317,7.1,0.44,0.23,5.8,35.0,24.0,100.0,0.9906200000000001,3.15,0.57,13.2,1,0
1386,6.8,0.26,0.29,11.9,52.0,54.0,160.0,0.99546,3.03,0.58,10.4,1,6
1013,7.0,0.33,0.78,9.9,42.0,21.0,251.0,0.99435,3.01,0.55,11.0,1,5
424,7.2,0.26,0.74,13.6,0.05,56.0,162.0,998.0,3.03,0.44,8.8,0,1
4240,6.8,0.18,0.38,1.4,38.0,35.0,111.0,0.9918,3.32,0.59,11.2,1,7
1484,6.7,0.2,0.37,1.65,25.0,42.0,103.0,0.9902200000000001,3.11,0.45,11.4,0,7
4044,6.7,0.39,0.31,2.7,54.0,27.0,,0.9948,3.46,0.57,10.5,1,7
3511,6.5,0.36,0.49,2.9,0.03,16.0,94.0,0.9902,3.1,0.49,12.1,1,0
1774,8.0,0.25,0.26,14.0,43.0,41.0,248.0,0.9986,3.03,0.57,8.7,1,5
3455,5.4,0.53,0.16,2.7,36.0,34.0,128.0,0.98856,3.2,0.53,13.2,1,7
1058,6.1,0.27,0.44,6.7,41.0,61.0,230.0,0.99505,3.12,0.4,8.9,0,5
3370,5.7,0.22,0.22,16.65,44.0,39.0,110.0,0.99855,3.24,0.48,9.0,1,7
372,6.6,0.19,0.99,1.2,122.0,45.0,129.0,0.9936,3.09,0.31,8.7,1,9
918,6.5,0.22,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,8.8,0,7
4254,7.5,0.41,0.23,14.8,54.0,28.0,174.0,0.99898,3.18,0.49,9.7,0,6
196,6.4,0.18,0.32,9.6,52.0,24.0,90.0,0.9963,3.35,0.49,9.4,1,0
2360,8.2,0.29,0.33,9.1,36.0,28.0,118.0,0.9953,2.96,0.4,10.9,1,7
4537,6.8,0.23,0.29,15.4,73.0,56.0,173.0,0.9984,3.06,0.41,8.7,1,6
1195,6.0,0.34,0.66,15.9,46.0,26.0,164.0,0.9979,3.14,0.5,8.8,1,6
2131,6.5,0.16,0.33,1.0,27.0,23.0,75.0,0.9908,3.3,0.39,11.4,1,0
3714,6.8,0.39,0.35,11.6,44.0,57.0,220.0,0.99775,3.07,0.53,9.3,0,5
2094,7.4,0.24,0.29,10.1,0.05,21.0,105.0,0.9962,3.13,0.35,9.5,0,0
587,8.0,0.28,0.42,7.1,45.0,41.0,169.0,0.9959,3.17,0.43,10.6,0,6
1370,7.0,0.23,0.42,18.05,0.05,35.0,144.0,0.9999,3.22,0.42,8.8,0,7
3308,5.1,0.39,0.21,1.7,27.0,15.0,72.0,0.9894,3.5,0.45,12.5,1,0
195,6.3,0.29,0.29,3.3,37.0,32.0,140.0,0.9895,3.17,0.36,12.8,1,7
3992,7.0,0.28,0.26,1.7,42.0,34.0,130.0,0.9925,3.43,0.5,10.7,1,7
2946,7.3,0.19,0.24,6.3,54.0,34.0,231.0,0.9964,3.36,0.54,10.0,1,5
1798,6.3,0.22,0.22,5.6,39.0,31.0,128.0,0.9929600000000001,3.12,0.46,10.4,1,7
584,6.4,0.25,0.74,7.8,45.0,52.0,209.0,0.9956,3.21,0.42,9.2,1,5
3994,6.1,0.25,0.48,15.8,52.0,25.0,94.0,0.99782,3.07,0.45,9.2,1,0
998,5.8,0.27,0.4,1.2,76.0,47.0,130.0,0.99185,3.13,0.45,10.3,1,7
3186,7.4,0.24,0.31,8.4,45.0,52.0,183.0,0.9963,3.09,0.32,8.8,0,6
35,7.3,0.32,0.48,13.3,0.06,57.0,196.0,0.9982,3.04,0.5,9.2,0,5
1071,6.3,0.22,0.3,2.0,0.05,23.0,120.0,0.9920399999999999,3.24,0.47,10.4,1,7
4260,5.9,0.29,0.33,7.4,37.0,58.0,205.0,0.99495,3.26,0.41,9.6,0,5
3087,8.1,0.28,0.46,15.4,59.0,32.0,177.0,1.0004,3.27,0.58,9.0,0,6
2805,6.8,0.45,0.3,11.8,94.0,23.0,97.0,997.0,3.09,0.44,9.6,0,1
1035,8.0,0.26,0.28,8.2,38.0,72.0,202.0,0.99566,3.12,0.56,10.0,1,5
374,5.7,0.46,0.46,1.4,0.04,31.0,169.0,0.9932,3.13,0.47,8.8,0,6
1276,6.2,0.21,0.24,1.2,51.0,31.0,95.0,0.99036,3.24,0.57,11.3,1,0
2331,6.9,0.25,0.35,1.3,39.0,29.0,191.0,0.9908,3.13,0.52,11.0,1,6
3356,7.9,0.18,0.33,1.2,33.0,20.0,72.0,0.9922,3.12,0.38,10.5,1,0
1169,6.1,0.41,0.24,1.6,49.0,16.0,137.0,993.0,3.32,0.5,10.4,1,1
1363,7.3,0.4,0.26,5.45,16.0,26.0,90.0,0.98951,2.84,0.54,13.2,1,0
4071,6.0,0.21,0.3,8.7,36.0,47.0,127.0,0.9936799999999999,3.18,0.39,10.6,0,7
2106,8.4,0.2,0.38,11.8,55.0,51.0,170.0,1.0004,3.34,0.82,8.9,1,6
4177,6.6,0.33,0.24,16.05,45.0,31.0,147.0,0.9982200000000001,3.08,0.52,9.2,0,6
3631,5.6,0.35,0.37,1.0,38.0,6.0,72.0,0.9902,3.37,0.34,11.4,0,0
4204,6.7,0.31,0.18,7.7,43.0,57.0,200.0,0.99566,3.17,0.44,9.4,1,5
490,7.2,0.23,0.25,18.8,85.0,19.0,111.0,1.00044,3.1,0.51,8.7,0,7
1347,6.2,0.34,0.25,12.1,59.0,33.0,171.0,0.99769,3.14,0.56,8.7,1,6
4051,7.4,0.16,0.3,13.7,56.0,33.0,168.0,0.99825,2.9,0.44,8.7,1,6
2751,7.6,0.31,0.49,13.4,62.0,50.0,191.0,0.9989,3.22,0.53,9.0,0,5
4198,6.7,0.18,0.25,14.3,48.0,79.0,149.0,0.9975,3.12,0.37,9.7,0,6
4512,5.7,265.0,0.28,6.9,36.0,46.0,150.0,0.9929899999999999,3.36,0.44,10.8,1,4
4556,7.6,0.27,0.29,2.5,59.0,37.0,115.0,0.9932799999999999,3.09,0.37,9.8,0,7
1679,8.0,0.22,0.32,10.4,43.0,63.0,201.0,997.0,3.11,0.53,9.5,1,1
2841,8.3,0.27,0.45,1.3,48.0,8.0,72.0,0.9944,3.08,0.61,10.3,0,0
1102,7.7,0.3,0.34,1.2,48.0,4.0,119.0,0.9908399999999999,3.18,,12.1,1,7
1326,10.7,0.22,0.56,8.2,44.0,37.0,181.0,998.0,2.87,0.68,9.5,1,1
3597,6.3,0.29,0.3,8.1,212.0,60.0,150.0,0.9958,3.1,0.4,9.3,0,9
2945,7.5,0.27,0.31,5.8,57.0,131.0,313.0,0.9946,3.18,0.59,10.5,0,5
3315,7.1,0.28,0.19,7.8,0.04,48.0,184.0,0.99579,3.16,0.5,9.4,0,6
1317,7.1,0.2,0.31,6.85,53.0,32.0,211.0,0.99587,3.31,0.59,10.4,1,5
2743,7.1,0.32,0.24,13.1,0.05,52.0,204.0,998.0,3.1,0.49,8.8,0,1
2622,7.8,0.18,0.46,13.6,52.0,38.0,118.0,998.0,3.15,0.5,10.0,1,1
969,6.8,0.18,0.28,9.8,39.0,29.0,113.0,0.99406,3.11,0.45,10.9,1,7
1052,6.5,0.24,0.38,1.0,27.0,31.0,90.0,0.98926,3.24,0.36,12.3,1,0
3749,5.0,0.27,0.4,1.2,76.0,42.0,124.0,0.9920399999999999,3.32,0.47,10.1,1,7
3351,7.1,0.34,0.31,5.2,32.0,36.0,140.0,0.99166,3.35,0.47,12.3,1,7
110,5.6,0.25,0.26,3.6,37.0,18.0,115.0,0.9904,3.42,0.5,12.6,1,7
3224,6.9,0.3,0.36,4.5,54.0,31.0,203.0,0.99513,3.4,0.57,10.4,0,5
3831,7.3,0.39,0.37,1.1,43.0,36.0,113.0,991.0,3.39,0.48,12.7,1,1
3810,6.4,0.27,0.45,8.3,0.05,52.0,196.0,0.9955,3.18,0.48,9.5,0,5
510,7.7,0.27,0.49,1.8,41.0,23.0,86.0,0.9914,3.16,0.42,12.5,1,0
4163,7.0,0.16,0.3,2.6,43.0,34.0,90.0,0.9904700000000001,2.88,0.47,11.2,1,0
3880,6.6,0.34,0.25,4.8,38.0,16.0,121.0,0.99198,3.36,0.71,12.6,1,7
4579,8.1,0.27,0.33,1.3,45.0,26.0,100.0,0.99066,2.98,0.44,12.4,1,0
3788,6.2,0.27,0.26,12.1,46.0,43.0,127.0,0.9951,3.16,0.37,10.8,1,7
3549,6.8,0.27,0.32,1.5,44.0,19.0,142.0,0.9921,3.1,0.43,9.9,1,7
1871,7.4,0.2,0.35,2.1,38.0,30.0,116.0,0.9949,3.49,0.77,10.3,1,7
327,6.2,0.2,0.32,2.8,0.05,17.0,126.0,0.9936,3.18,0.55,9.4,1,7
3688,7.7,0.25,0.43,4.5,62.0,20.0,115.0,0.9966,3.38,0.5,9.9,1,7
1378,5.9,0.2,0.28,12.8,38.0,29.0,132.0,0.99426,3.31,0.57,11.8,1,7
988,6.9,0.19,0.4,1.4,36.0,14.0,55.0,0.9909,3.08,0.68,11.5,1,0
3522,7.7,0.34,0.28,11.0,0.04,31.0,117.0,0.99815,3.27,0.29,9.2,1,7
4218,6.3,0.32,0.17,17.75,0.06,51.0,190.0,0.99916,3.13,0.48,8.8,1,5
979,6.9,0.28,0.3,1.6,47.0,46.0,132.0,0.9918,3.35,0.38,11.1,1,7
378,6.5,0.18,0.33,8.0,51.0,16.0,131.0,0.9965,3.28,0.44,8.7,1,7
2700,5.6,0.32,0.32,8.3,43.0,32.0,105.0,0.99266,3.24,0.47,11.2,1,7
4554,7.5,0.26,0.59,11.8,46.0,58.0,164.0,0.9981399999999999,3.17,0.46,8.9,0,6
782,6.9,0.28,0.24,2.1,34.0,49.0,121.0,0.98882,2.98,0.43,13.2,1,7
2147,6.8,0.12,0.31,5.2,45.0,29.0,120.0,0.9942,3.41,0.46,9.8,1,7
1510,7.6,0.34,0.39,7.6,0.04,45.0,215.0,0.9965,3.11,0.53,9.2,1,5
3500,6.1,0.34,0.24,18.35,0.05,33.0,184.0,0.9994299999999999,3.12,0.61,9.3,0,6
2053,7.0,0.23,0.35,1.4,36.0,31.0,113.0,0.9912,3.16,0.48,10.8,1,7
985,6.4,0.28,0.44,7.1,48.0,49.0,179.0,0.9952799999999999,3.15,0.48,9.2,0,6
1147,7.5,0.23,0.29,2.6,31.0,24.0,98.0,0.9919399999999999,3.0,0.54,10.9,1,0
3491,7.7,0.28,0.35,15.3,56.0,31.0,117.0,0.9998,3.27,0.5,9.6,0,7
4269,6.2,0.3,0.21,1.1,32.0,31.0,111.0,0.9889,2.97,0.42,12.2,1,7
1721,6.0,0.28,0.29,19.3,51.0,36.0,174.0,0.99911,3.14,0.5,9.0,0,6
2526,6.8,0.52,0.26,5.7,38.0,27.0,130.0,0.99,3.11,0.27,13.0,1,7
2241,6.1,0.36,0.16,6.4,37.0,36.0,198.0,0.9944,3.17,0.62,9.9,1,5
2892,6.5,0.43,0.31,3.6,46.0,19.0,143.0,0.9902200000000001,3.15,0.34,12.0,1,7
2151,5.6,0.19,0.39,1.1,43.0,17.0,67.0,0.9918,3.23,0.53,10.3,1,0
2348,6.7,0.47,0.29,4.75,34.0,29.0,134.0,0.99056,3.29,0.46,13.0,1,7
3561,7.3,0.32,0.34,6.6,32.0,24.0,112.0,0.99505,3.22,0.46,9.8,1,7
1323,6.6,0.23,0.3,4.6,0.06,29.0,154.0,0.9914200000000001,3.23,0.49,,1,6
153,7.2,0.24,0.29,2.2,37.0,37.0,102.0,992.0,3.27,0.64,11.0,1,1
3452,6.5,0.41,0.24,14.0,48.0,24.0,113.0,0.9982,3.44,0.53,9.8,1,7
3293,7.0,0.31,0.26,7.4,69.0,28.0,160.0,0.9954,3.13,0.46,9.8,1,6
3634,8.0,0.13,0.25,1.1,33.0,15.0,86.0,0.99044,2.98,0.39,11.2,1,0
278,7.8,0.29,0.33,8.75,35.0,33.0,181.0,0.9962,3.11,0.46,10.7,0,6
38,6.9,0.21,0.81,1.1,137.0,52.0,123.0,0.9932,3.03,0.39,9.2,1,9
2500,6.5,0.17,0.31,1.5,41.0,34.0,121.0,0.99092,3.06,0.46,10.5,1,7
3674,6.8,0.26,0.33,1.5,47.0,44.0,167.0,0.9928,3.12,0.44,10.5,1,6
1885,6.8,0.19,0.36,1.9,35.0,30.0,96.0,0.9917,3.15,0.54,10.8,1,0
159,7.4,0.18,0.36,13.1,56.0,72.0,163.0,1.0,3.42,0.35,9.1,1,6
1732,5.8,0.17,0.3,1.4,37.0,55.0,130.0,0.9909,3.29,0.38,11.3,1,7
1542,7.8,0.28,0.31,2.1,46.0,28.0,208.0,0.99434,3.23,0.64,9.8,0,5
4497,7.2,0.2,0.3,2.0,39.0,43.0,188.0,0.9911,3.3,0.41,12.0,1,6
564,7.7,0.34,0.58,11.1,39.0,41.0,151.0,0.9978,3.06,0.49,8.6,0,6
4530,7.0,0.26,0.26,10.8,39.0,37.0,184.0,0.99787,3.47,0.58,10.3,1,6
1115,6.9,0.23,0.34,4.0,47.0,24.0,128.0,0.9944,3.2,0.52,9.7,1,7
2066,6.3,0.3,0.91,8.2,34.0,50.0,199.0,0.9939399999999999,3.39,0.49,11.7,1,5
3819,6.5,0.36,0.31,13.55,53.0,20.0,113.0,0.99544,3.2,0.56,11.0,1,7
2111,7.2,0.24,0.3,1.2,37.0,11.0,95.0,0.9891399999999999,2.96,0.36,12.5,1,0
2964,7.5,0.42,0.34,4.3,0.04,34.0,108.0,0.99155,3.14,0.45,12.8,1,7
244,5.1,0.29,0.28,8.3,26.0,27.0,107.0,0.99308,3.36,0.37,11.0,1,7
2902,7.0,0.13,0.37,12.85,42.0,36.0,105.0,0.9958100000000001,3.05,0.55,10.7,1,7
3363,8.0,0.28,0.42,7.1,45.0,41.0,169.0,0.9959,3.17,0.43,10.6,0,6
80,7.9,345.0,0.51,15.3,47.0,54.0,171.0,0.9987,3.09,0.51,9.1,0,3
155,6.1,0.28,0.22,1.8,34.0,32.0,116.0,0.9898,3.36,0.44,12.6,1,7
2431,7.4,0.32,0.55,16.6,56.0,53.0,238.0,1.0017,2.96,0.58,8.7,1,5
3323,6.9,0.26,0.27,4.2,31.0,20.0,80.0,0.9908899999999999,3.12,0.39,11.5,1,0
3092,8.4,0.19,0.43,2.1,52.0,20.0,104.0,994.0,2.85,0.46,9.5,0,1
1129,6.0,0.26,0.24,1.3,53.0,66.0,150.0,0.9924,3.21,0.62,10.4,1,6
3385,5.8,0.29,0.15,1.1,29.0,12.0,83.0,0.9898,3.3,0.4,11.4,1,0
1786,6.6,0.21,0.29,5.35,29.0,43.0,106.0,0.9911200000000001,2.93,0.43,11.5,1,7
694,7.0,0.23,0.33,5.8,0.04,25.0,136.0,995.0,3.19,0.58,9.5,1,1
2537,5.7,0.28,0.35,1.2,52.0,39.0,141.0,0.99108,3.44,0.69,11.3,1,6
3467,6.8,0.32,0.34,6.0,0.05,5.0,129.0,0.9953,3.19,0.4,9.1,0,7
3278,7.7,0.28,0.58,12.1,46.0,60.0,177.0,0.9983,3.08,0.46,8.9,0,6
4479,4.9,345.0,0.34,1.0,68.0,32.0,143.0,0.9913799999999999,3.24,0.4,10.1,0,3
297,5.8,0.13,0.22,12.7,58.0,24.0,183.0,0.9956,3.32,0.42,11.7,1,6
4416,7.8,0.27,0.34,1.6,46.0,27.0,154.0,0.9927,3.05,0.45,10.5,1,6
379,6.9,0.19,0.33,1.6,39.0,27.0,98.0,0.9898,3.09,0.46,12.3,1,0
890,7.0,0.31,0.29,1.4,37.0,33.0,128.0,0.9896,3.12,0.36,12.2,1,7
1841,6.1,0.24,0.26,1.7,33.0,61.0,134.0,0.9903,3.19,0.81,11.9,1,7
3260,6.4,0.28,0.44,7.1,48.0,49.0,179.0,0.9952799999999999,3.15,0.48,9.2,0,6
3567,7.2,0.23,0.38,14.3,58.0,55.0,194.0,0.9979,3.09,0.44,9.0,1,5
2617,8.5,0.23,0.4,9.9,36.0,24.0,88.0,0.9951,3.02,0.42,10.5,1,0
4401,6.9,615.0,0.42,12.0,67.0,24.0,131.0,0.9972700000000001,3.19,0.34,9.3,0,2
602,6.0,0.28,0.52,5.0,78.0,30.0,139.0,0.9949399999999999,3.1,0.36,9.0,1,6
3690,10.0,0.2,0.39,1.4,0.05,19.0,152.0,994.0,3.0,0.42,10.4,1,1
3656,6.7,0.11,0.34,8.8,43.0,41.0,113.0,0.9962,3.42,0.4,9.3,1,7
1417,6.4,0.31,0.28,2.5,39.0,34.0,137.0,0.98946,3.22,0.38,12.7,1,7
4247,8.0,0.27,0.25,19.1,45.0,50.0,208.0,1.00051,3.05,0.5,9.2,1,5
4215,5.6,0.18,0.27,1.7,0.03,31.0,103.0,0.98892,3.35,0.37,12.9,1,0
3317,7.8,0.16,0.41,1.7,26.0,29.0,140.0,991.0,3.02,0.78,12.5,1,1
3839,5.6,0.34,0.3,6.9,38.0,23.0,89.0,0.99266,3.25,0.49,11.1,1,0
2450,6.5,0.28,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,12.1,1,7
3440,7.0,0.3,0.32,6.4,34.0,28.0,97.0,0.9924,3.23,0.44,11.8,1,0
4527,5.8,275.0,0.3,5.4,43.0,41.0,149.0,0.9926,3.33,0.42,10.8,1,4
1176,6.7,0.3,0.45,10.6,32.0,56.0,212.0,997.0,3.22,0.59,9.5,1,1
2124,6.3,0.26,0.49,1.5,52.0,34.0,134.0,0.9924,2.99,0.61,9.8,1,7
1232,7.6,0.16,0.44,1.4,43.0,25.0,109.0,0.9932,3.11,0.75,10.3,1,7
3620,6.6,0.31,0.07,1.5,33.0,55.0,144.0,0.99208,3.16,0.42,10.0,0,6
2976,6.9,0.38,0.29,13.65,48.0,52.0,189.0,0.99784,3.0,0.6,9.5,1,5
1512,6.5,0.22,0.19,1.1,64.0,36.0,191.0,0.99297,3.05,0.5,9.5,1,5
4157,6.4,0.33,0.44,8.9,55.0,52.0,164.0,0.9948799999999999,3.1,0.48,9.6,0,6
2922,7.4,0.22,0.33,2.0,45.0,31.0,101.0,0.9931,3.42,0.55,11.4,0,0
990,6.7,265.0,0.22,8.6,48.0,,198.0,0.9955,3.25,0.41,10.2,0,4
2698,6.8,0.31,0.3,8.0,28.0,33.0,122.0,0.99164,3.13,0.63,12.6,1,7
1433,6.4,0.27,0.29,10.8,28.0,17.0,118.0,0.99356,3.18,0.37,11.2,1,7
3334,5.9,0.65,0.23,5.0,35.0,20.0,128.0,0.99016,3.46,0.48,12.8,1,7
1354,6.8,0.25,0.31,13.3,0.05,69.0,202.0,0.9972,3.22,0.48,9.7,1,5
1113,6.8,0.3,0.35,2.8,38.0,10.0,164.0,0.9912,3.09,0.53,12.0,1,6
291,8.3,0.26,0.41,9.2,42.0,41.0,162.0,0.9944,3.1,0.38,12.0,1,6
2374,5.0,0.24,0.21,2.2,39.0,31.0,100.0,0.99098,3.69,0.62,11.7,1,0
18,6.4,0.21,0.5,11.6,42.0,45.0,153.0,0.9972,3.15,0.43,8.8,0,6
4521,7.9,0.16,0.3,4.8,37.0,37.0,171.0,0.9967,3.47,0.44,9.0,0,6
1165,6.9,0.4,0.17,12.9,33.0,59.0,186.0,0.99754,3.08,0.49,9.4,0,5
3401,6.1,0.19,0.37,2.6,41.0,24.0,99.0,0.9915299999999999,3.18,0.5,10.9,1,0
488,6.3,0.37,0.28,6.3,34.0,45.0,152.0,0.9921,3.29,0.46,11.6,1,6
4564,6.1,0.16,0.37,1.1,31.0,37.0,97.0,0.9922,3.4,0.58,10.5,1,0
1825,6.6,0.27,0.49,7.8,49.0,62.0,217.0,0.9959,3.17,0.45,9.4,1,5
3980,6.6,0.25,0.51,8.0,47.0,61.0,189.0,0.9960399999999999,3.22,0.49,9.2,0,5
1319,9.5,0.21,0.47,1.3,39.0,21.0,123.0,0.9959,2.9,0.64,9.5,0,7
4190,4.9,0.47,0.17,1.9,35.0,60.0,148.0,0.98964,3.27,0.35,11.5,1,6
546,5.8,0.22,0.29,1.3,36.0,25.0,68.0,0.98865,3.24,0.35,12.6,1,0
4523,7.6,0.21,0.49,2.5,47.0,20.0,130.0,0.9917799999999999,3.15,0.48,11.1,0,7
2179,7.6,0.27,0.52,3.2,43.0,28.0,152.0,0.99129,3.02,0.53,11.4,1,6
4224,8.2,0.24,0.49,9.3,38.0,52.0,163.0,0.9952,3.02,0.33,10.6,1,6
1500,6.7,0.25,0.74,19.4,54.0,44.0,169.0,1.0004,3.51,0.45,9.8,1,6
1933,6.0,0.19,0.26,1.4,39.0,30.0,104.0,0.98998,3.32,0.41,12.4,1,7
1824,7.9,0.37,0.31,2.85,37.0,5.0,24.0,0.9911,3.19,0.36,11.9,1,0
2955,6.5,0.18,0.31,1.7,44.0,30.0,127.0,0.9928,3.49,0.5,10.2,1,7
212,6.5,,0.64,11.8,65.0,65.0,225.0,0.9978,3.12,0.51,8.9,0,5
2904,7.3,815.0,0.09,11.4,44.0,45.0,204.0,0.99713,3.15,0.46,9.0,0,2
2747,6.1,0.25,0.3,1.2,36.0,42.0,107.0,991.0,3.34,0.56,10.8,1,1
2748,6.4,0.26,0.21,8.2,0.05,51.0,182.0,0.9954200000000001,3.23,0.48,9.5,0,6
2069,8.3,0.27,0.34,10.2,48.0,50.0,118.0,0.99716,3.18,0.51,10.3,0,7
1139,6.4,0.31,0.53,8.8,57.0,36.0,221.0,0.9964200000000001,3.17,0.44,9.1,0,5
4590,6.2,0.24,0.35,1.2,38.0,22.0,167.0,0.9912,3.1,0.48,10.6,1,6
437,5.8,0.25,0.24,13.3,44.0,41.0,137.0,0.9972,3.34,0.42,9.5,0,7
1054,6.6,0.22,0.28,4.9,42.0,51.0,180.0,0.9952,3.3,0.75,9.5,1,6
192,7.3,0.22,0.49,9.9,31.0,48.0,161.0,0.9937,3.01,0.28,11.2,1,6
1940,5.8,555.0,0.26,4.5,53.0,17.0,126.0,0.9943,3.24,0.46,9.1,0,2
1339,7.1,0.2,0.37,1.5,49.0,28.0,129.0,0.99226,3.15,0.52,10.8,0,7
868,7.1,0.21,0.27,8.6,56.0,26.0,111.0,0.9956,2.95,0.52,9.5,0,7
3107,7.5,0.19,0.4,7.1,56.0,50.0,110.0,0.9954,3.06,0.52,9.9,1,7
1007,6.6,0.22,0.36,5.5,29.0,30.0,105.0,0.99206,3.2,0.47,11.8,1,7
1674,,0.33,0.36,2.1,34.0,19.0,125.0,0.99166,2.96,0.98,12.7,1,7
4210,6.5,0.22,0.19,1.1,64.0,36.0,191.0,0.99297,3.05,0.5,9.5,1,5
